commentID,avgparseht,avgNPsent,avgVPsent,avgSUBsent,avgcosine,avgwordover,avgNNPRPover,avgPRPsent,avgDefSent
376081,12.0000,9.0000,1.0000,0.0000,�,�,�,0.0000,3.0000
71135,13.0000,9.3333,2.0000,1.0000,0.1515,0.1160,0.0833,1.3333,0.6667
341632,11.8667,7.4000,5.3333,1.0667,0.2346,0.1247,0.1096,3.0667,0.6667
346501,13.5000,10.1250,4.6250,1.7500,0.2412,0.1107,0.0405,1.7500,1.6250
20734,15.5000,13.7500,5.2500,0.5000,0.4907,0.2228,0.1548,0.5000,3.2500
294826,12.5000,3.5000,2.5000,1.5000,0.0000,0.0000,0.0000,1.0000,0.5000
451631,11.3333,3.3333,4.6667,0.3333,0.0000,0.0000,0.0000,0.3333,0.3333
23474,4.0000,0.0000,0.0000,0.0000,�,�,�,0.0000,0.0000
532424,8.0000,4.6667,1.6667,0.3333,0.0839,0.0556,0.0000,2.0000,1.0000
288932,15.0000,14.5000,7.5000,3.5000,0.1378,0.0652,0.0769,4.0000,0.5000
463942,12.3000,7.7000,4.8000,0.8000,0.2066,0.0834,0.0363,0.7000,1.2000
286750,13.1111,8.8889,4.0000,1.3333,0.2592,0.1163,0.0605,0.6667,1.7778
420509,16.0000,10.5000,5.0000,2.5000,0.0904,0.0321,0.0000,2.5000,1.2500
132093,14.6000,7.2000,7.0000,1.8000,0.1564,0.0693,0.1146,1.8000,0.4000
385919,14.0000,5.0000,4.0000,2.0000,�,�,�,5.0000,0.0000
113393,15.0000,8.5714,3.4286,0.7143,0.1783,0.1080,0.0185,0.8571,1.7143
269183,14.6667,14.3333,5.0000,2.0000,0.2408,0.0855,0.0125,1.3333,2.0000
224602,11.1111,5.4444,4.5556,0.6667,0.2961,0.1155,0.0368,1.3333,0.1111
63920,8.0000,2.8000,2.0000,0.4000,0.0457,0.0357,0.0000,0.2000,0.8000
169928,8.8571,5.0000,1.7143,0.2857,0.0685,0.0215,0.0000,0.5714,0.5714
125311,16.5714,9.7143,6.7143,1.7143,0.3093,0.1500,0.0923,1.5714,1.7143
426189,11.5000,5.0000,4.8333,1.1667,0.1547,0.1034,0.0622,2.0000,0.5000
345939,9.5000,6.0000,4.0000,0.5000,0.0190,0.0556,0.0000,2.0000,0.5000
69154,6.0000,2.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000
268974,9.5000,4.5000,3.0000,0.5000,0.0300,0.0222,0.0000,1.0000,0.0000
133512,8.6667,4.3333,3.6667,0.6667,0.2663,0.0909,0.0714,0.3333,1.3333
486388,13.3750,8.2500,4.7500,1.0000,0.1963,0.1198,0.1289,1.8750,1.0000
504549,12.3333,10.3333,6.6667,0.6667,0.2434,0.1060,0.1696,4.0000,1.6667
144079,14.3750,8.8750,5.2500,0.6250,0.2277,0.1082,0.0651,1.6250,1.3750
33073,10.0000,4.0000,2.0000,1.0000,�,�,�,2.0000,0.0000
50600,7.7500,2.5000,1.2500,0.2500,0.0952,0.0303,0.0000,0.2500,0.7500
256283,13.6000,7.8000,4.0000,0.6000,0.1932,0.0802,0.0774,2.4000,1.2000
380524,7.0000,2.0000,1.5000,0.0000,0.0000,0.0000,0.0000,1.5000,0.0000
395522,10.3333,4.3333,2.3333,0.6667,0.1058,0.0526,0.0000,0.6667,0.6667
2844,13.0000,7.4444,5.3333,1.4444,0.2217,0.0983,0.0341,1.6667,0.8889
190716,13.8571,9.1429,3.7143,1.2857,0.1729,0.1012,0.0303,2.1429,1.1429
152952,8.0000,2.5000,2.1250,0.0000,0.0444,0.0238,0.0000,0.6250,0.3750
501410,15.0000,8.5000,5.1667,1.3333,0.3927,0.2378,0.1107,0.5000,1.3333
121589,7.3333,3.6667,0.3333,0.0000,0.2073,0.0909,0.0000,0.0000,0.0000
44024,11.4375,5.0000,3.0625,1.3750,0.1837,0.0837,0.0941,0.5000,1.3750
487088,17.0000,10.0000,3.0000,2.0000,�,�,�,2.0000,1.0000
389450,13.0000,8.0000,4.6667,0.3333,0.0000,0.0000,0.0000,2.0000,2.0000
416356,12.6250,9.2500,3.3750,1.2500,0.2724,0.1274,0.0405,1.1250,1.5000
249432,10.0000,6.5000,3.5833,0.6667,0.1157,0.0638,0.0685,1.3333,0.6667
75621,18.2500,9.2500,7.2500,2.2500,0.1662,0.0812,0.0944,1.2500,1.7500
3737,7.3750,2.3750,2.0000,0.1250,0.0646,0.0714,0.1429,0.7500,0.2500
444465,9.1429,4.5714,1.8571,0.4286,0.1105,0.0432,0.0417,1.1429,0.7143
180565,10.3333,4.3333,1.6667,0.6667,0.3657,0.1500,0.0714,0.3333,1.6667
42021,8.0000,5.0000,3.0000,0.0000,�,�,�,1.0000,0.0000
484183,11.9286,7.2857,4.7143,1.2857,0.1006,0.0535,0.0427,1.6429,1.0714
492484,13.0714,7.4286,3.7143,0.7143,0.2289,0.1007,0.0596,1.5714,0.7857
212694,12.4000,10.2000,4.9000,1.0000,0.2012,0.1067,0.1009,1.7000,1.1000
443037,10.0000,5.0000,5.0000,1.0000,�,�,�,2.0000,1.0000
35310,12.5000,5.5000,4.5000,1.5000,0.0845,0.0455,0.0000,2.0000,0.5000
103893,13.5455,9.4545,6.1818,1.6364,0.3267,0.1545,0.1246,2.9091,1.2727
9970,9.0000,4.0000,2.2000,0.6000,0.0438,0.0167,0.0278,1.0000,0.2000
172549,20.5000,9.5000,7.0000,3.5000,0.3740,0.2812,0.3000,2.0000,1.0000
377408,8.0000,2.0000,2.0000,1.0000,�,�,�,1.0000,0.0000
90556,9.2500,4.7500,2.1250,0.6250,0.0503,0.0236,0.0278,1.1250,0.2500
163961,17.0000,8.2500,6.7500,2.0000,0.3664,0.1569,0.1245,1.7500,2.2500
469693,10.0000,5.5455,2.2727,0.2727,0.2014,0.0669,0.0476,0.8182,0.9091
118484,9.0000,3.5000,2.7500,0.3750,0.0496,0.0299,0.0000,1.2500,0.3750
41935,19.0000,47.0000,7.0000,2.0000,�,�,�,2.0000,2.0000
476303,12.6154,7.6923,4.2308,1.1538,0.1910,0.0930,0.0546,1.5385,1.2308
328454,13.0000,8.5000,2.2500,0.5000,0.2958,0.1626,0.0476,0.2500,1.2500
443414,11.0000,3.8000,3.4000,0.4000,0.0409,0.0500,0.1250,1.2000,0.4000
391080,16.6667,7.6667,7.6667,1.3333,0.2580,0.1241,0.0833,1.6667,1.3333
510929,16.0000,10.0000,8.5000,2.0000,0.2171,0.0698,0.0667,2.5000,1.0000
273708,11.6000,5.2000,4.4000,0.6000,0.1110,0.0604,0.0357,0.8000,0.6000
443019,14.0000,9.0000,7.5000,1.5000,0.4823,0.1628,0.2308,4.0000,0.5000
427161,12.2500,4.6250,4.5000,1.0000,0.2075,0.1392,0.2058,0.8750,1.1250
3118,8.3750,4.1250,2.0000,0.2500,0.0545,0.0288,0.0000,0.7500,0.3750
279426,11.3846,5.0769,4.2308,1.5385,0.1897,0.1082,0.1791,2.4615,0.0769
147492,9.4000,3.4000,2.8000,0.8000,0.1024,0.0500,0.0625,1.2000,0.6000
66794,7.0000,4.0000,0.0000,0.0000,�,�,�,0.0000,0.0000
94225,17.2000,7.8000,6.0000,1.6000,0.3371,0.2031,0.1611,2.6000,0.2000
131969,10.0000,3.0000,4.0000,0.0000,0.2591,0.1382,0.0833,1.3333,0.6667
505707,11.5000,7.0000,3.5000,0.0000,0.4787,0.1600,0.1000,2.0000,3.0000
460674,12.0000,7.2000,3.2000,0.8000,0.3178,0.1579,0.0727,0.6000,1.0000
42384,7.5000,3.5000,1.5000,0.0000,0.2713,0.1538,0.4000,1.5000,1.0000
334453,14.0000,10.4286,4.1429,0.7143,0.3611,0.1497,0.0883,1.0000,2.5714
418274,9.3125,4.0000,3.0000,0.3750,0.1134,0.0673,0.0739,0.7500,0.5000
245029,11.0000,4.5000,3.0000,1.0000,0.1074,0.0625,0.0000,0.5000,0.5000
222870,11.1818,9.5455,3.2727,0.5455,0.1520,0.0637,0.0465,0.7273,1.1818
275798,8.0000,4.0000,2.0000,0.0000,0.1836,0.0476,0.0000,0.5000,1.5000
343115,8.3333,6.0000,3.0000,0.3333,0.0000,0.0000,0.0000,1.3333,0.0000
489813,13.5000,7.5000,5.0000,0.5000,0.2451,0.1429,0.2857,3.0000,2.0000
438750,6.5000,1.5000,2.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
362903,12.3333,10.1667,3.3333,1.0000,0.1794,0.0451,0.0283,0.5000,1.3333
118098,11.9286,6.7143,4.8571,0.7857,0.1642,0.0729,0.0449,1.9286,1.4286
481169,8.4286,4.4286,1.4286,0.4286,0.2101,0.1031,0.1111,0.4286,0.2857
18533,10.3333,4.6667,3.3333,0.6667,0.0913,0.0323,0.0000,0.6667,0.6667
265300,11.5455,7.5455,4.0909,0.7273,0.2216,0.1321,0.0766,1.0000,1.0909
382183,17.5000,9.5000,6.6667,1.6667,0.1878,0.0995,0.0125,2.6667,1.1667
384796,11.6667,4.0000,3.8333,1.1667,0.0604,0.0334,0.1286,1.6667,0.1667
500879,12.1429,10.4286,3.1429,1.5714,0.2977,0.1941,0.2437,1.5714,0.8571
273885,12.2727,8.0909,4.0909,1.0000,0.1416,0.0905,0.0524,0.8182,0.8182
165375,18.0000,12.0000,8.0000,3.0000,�,�,�,1.0000,2.0000
354546,15.6000,11.2000,7.4000,1.6000,0.3316,0.2206,0.2027,1.6000,1.6000
283889,9.0000,7.5000,1.0000,0.0000,0.2211,0.1000,0.0000,0.0000,1.0000
46858,10.8000,6.0000,2.9000,0.8000,0.2150,0.1389,0.0387,0.8000,1.3000
218342,13.0000,7.8333,3.6667,1.8333,0.1946,0.0967,0.0586,1.3333,0.1667
384402,12.4000,10.3000,4.4000,0.5000,0.2440,0.0953,0.0330,1.1000,1.9000
420032,8.3333,5.0000,3.3333,2.0000,0.1996,0.0870,0.0556,1.6667,1.3333
41123,11.5714,6.5714,3.8571,0.8571,0.2195,0.1076,0.1862,2.5714,0.2857
212282,11.5000,7.5000,3.2500,1.0000,0.2043,0.0870,0.0278,2.5000,1.2500
220372,16.0000,9.5000,6.0000,1.0000,0.4428,0.2353,0.0909,0.5000,2.0000
392705,11.0000,5.1905,2.8095,0.6190,0.1505,0.0819,0.0517,0.9524,0.6667
327845,14.0000,8.0000,5.8571,1.2857,0.2377,0.1580,0.0556,1.5714,0.5714
188930,14.5000,8.2500,5.0000,1.2500,0.2801,0.1140,0.0278,1.0000,2.5000
124997,10.8000,5.2000,3.1000,0.6000,0.1398,0.0780,0.0185,1.5000,0.5000
382632,6.8333,3.1667,1.0000,0.0000,0.0000,0.0000,0.0000,0.1667,0.5000
277419,11.3333,8.8333,3.5000,0.8333,0.3600,0.1758,0.1840,1.8333,1.3333
442780,14.4000,7.2000,6.2000,0.8000,0.3448,0.1877,0.2161,3.0000,2.0000
483965,10.6667,5.0000,3.0000,1.6667,0.0996,0.0385,0.0833,2.0000,0.6667
464016,10.5000,7.2500,2.5000,1.0000,0.2267,0.1023,0.0000,0.7500,0.7500
495002,20.0000,9.0000,9.0000,3.0000,�,�,�,7.0000,0.0000
59787,10.3333,6.0000,1.8333,0.3333,0.1912,0.1246,0.0778,1.1667,0.8333
215498,9.7500,4.5000,3.2500,0.5000,0.1306,0.0606,0.0741,0.0000,0.5000
474298,9.5000,9.0000,4.5000,0.5000,0.0862,0.0645,0.0714,2.0000,1.0000
397834,22.0000,11.5000,4.5000,2.0000,0.1471,0.0833,0.0000,1.0000,1.0000
369959,13.5000,7.5000,4.0000,0.5000,0.2698,0.0800,0.2500,2.0000,0.0000
534751,11.5882,6.8824,3.4118,0.8824,0.1534,0.1036,0.0787,1.5882,1.0588
170351,11.2500,5.7500,4.0000,0.5000,0.2667,0.1686,0.0000,0.2500,1.5000
293745,10.3750,4.8750,2.6250,0.5000,0.1715,0.1313,0.1111,1.0625,0.5000
389949,9.3333,4.0000,2.6667,0.0000,0.2462,0.1500,0.2500,1.3333,1.0000
257136,10.0000,5.6000,2.8000,0.6000,0.0738,0.0455,0.0000,0.8000,0.4000
222047,13.5556,6.5556,4.5556,1.1111,0.1116,0.0658,0.0936,1.6667,0.3333
452319,13.0000,4.3333,5.0000,0.0000,0.3263,0.2188,0.1250,0.0000,0.3333
375778,6.5000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
391519,10.7500,8.5000,2.0000,0.2500,0.1838,0.0741,0.0303,0.5000,1.0000
52239,15.5000,11.0000,3.5000,1.0000,0.2097,0.0909,0.0000,0.5000,2.0000
150099,11.5000,6.5000,3.6667,1.3333,0.1224,0.0461,0.0143,1.5000,0.3333
501408,17.0000,6.5000,7.0000,1.0000,0.2912,0.2174,0.1429,1.0000,0.5000
331094,8.0000,4.0000,2.5000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
489482,14.6667,7.6667,5.0000,0.6667,0.0868,0.0680,0.1875,2.3333,0.6667
476235,9.8462,5.0769,4.0000,0.3077,0.1813,0.0797,0.0417,0.6154,0.9231
99977,7.8000,6.8000,1.2000,0.0000,0.0600,0.0356,0.0357,0.8000,0.4000
170306,14.6667,8.0000,4.0000,1.5000,0.1816,0.0965,0.0325,1.3333,1.0000
342943,15.2857,12.8571,8.0000,1.8571,0.1965,0.0936,0.1041,1.7143,3.8571
395990,17.7143,14.2857,7.8571,2.7143,0.4583,0.2178,0.1461,3.4286,2.1429
35261,8.1667,3.6667,2.1667,0.0000,0.2676,0.1467,0.1333,0.3333,1.0000
365712,12.2000,9.8000,4.0000,0.4000,0.4633,0.1860,0.1399,0.4000,2.2000
177613,13.0000,6.5000,3.5000,1.5000,0.1020,0.0909,0.2857,1.5000,0.0000
333321,13.1111,6.3333,4.7778,1.1111,0.1277,0.0671,0.0382,1.0000,1.1111
423658,11.6923,6.7692,3.6923,1.0769,0.0848,0.0470,0.0369,1.1538,0.3846
521496,11.8462,5.4615,4.0769,0.6154,0.2586,0.1778,0.1446,1.2308,0.3846
209526,10.5000,7.4167,3.7500,0.6667,0.1683,0.0854,0.0289,0.5000,1.4167
227276,16.3333,10.0000,7.0000,1.0000,0.3178,0.1875,0.2667,2.3333,0.3333
204007,13.7500,13.0000,4.0000,1.2500,0.3291,0.1340,0.0534,1.2500,2.7500
24036,11.3571,6.2143,3.4286,0.6429,0.2432,0.1111,0.0659,0.3571,1.6429
280110,16.2500,14.0000,4.0000,1.2500,0.4561,0.2068,0.0474,0.5000,1.7500
503603,15.5000,10.5000,6.0000,1.5000,0.2503,0.1083,0.0635,1.2500,1.7500
439949,12.6250,6.2500,5.2500,1.6250,0.2032,0.0592,0.1064,3.2500,0.5000
327035,12.0000,4.3333,2.3333,0.6667,0.0071,0.0357,0.1000,0.3333,1.3333
271813,11.2000,5.0000,3.0000,0.2000,0.0560,0.0312,0.0000,1.0000,0.8000
101615,11.8750,5.7500,3.7500,0.7500,0.1695,0.0920,0.0429,1.2500,0.7500
428003,13.8571,9.8571,6.4286,1.7143,0.2390,0.0851,0.0489,1.4286,0.5714
519570,14.5000,11.5000,4.2500,1.0000,0.1322,0.0812,0.0511,1.5000,0.5000
13284,16.0000,5.5000,5.5000,1.5000,0.0000,0.0000,0.0000,2.0000,0.5000
497814,10.8333,4.5000,3.8333,1.1667,0.0180,0.0087,0.0286,1.6667,0.6667
260555,11.0000,4.5000,3.3333,1.3333,0.1697,0.0967,0.1800,1.3333,0.0000
11769,12.0000,10.3333,4.3333,1.0000,0.0307,0.0233,0.0417,2.0000,2.0000
354437,10.4000,5.8000,2.2000,0.6000,0.1879,0.1458,0.1229,0.6000,1.4000
368600,7.5000,3.0000,1.5000,0.2500,0.2559,0.1667,0.1944,1.0000,0.7500
257622,20.0000,15.0000,9.0000,2.0000,�,�,�,0.0000,4.0000
423020,10.0000,3.0000,2.0000,0.0000,�,�,�,1.0000,0.0000
102763,9.5000,4.6667,2.5000,0.1667,0.1298,0.0521,0.0200,1.1667,0.5000
451439,11.6000,6.6000,4.8000,0.8000,0.1145,0.0681,0.0000,0.6000,0.4000
16526,12.6667,10.3333,4.0000,1.0000,0.3060,0.1147,0.0000,0.0000,0.0000
499961,12.6364,7.8182,3.4545,0.5455,0.2764,0.1451,0.0736,1.0909,1.2727
45362,11.8000,5.3000,3.2000,0.8000,0.1384,0.0953,0.1291,1.2000,0.8000
57399,18.7500,10.1250,6.6250,2.7500,0.4281,0.2708,0.1774,1.3750,1.6250
121043,13.4000,9.0000,3.4000,0.8000,0.3136,0.1698,0.0667,1.4000,1.4000
54654,13.8889,12.2222,4.4444,0.8889,0.3023,0.0956,0.0218,1.0000,2.1111
160627,6.0000,3.0000,0.0000,0.0000,�,�,�,0.0000,1.0000
364953,12.4000,7.0000,3.4000,0.4000,0.2207,0.1307,0.0750,0.4000,1.4000
273274,12.1250,6.0000,4.5000,1.5000,0.2804,0.1846,0.0969,1.6250,1.2500
236341,13.3333,5.8333,6.6667,1.3333,0.1796,0.1202,0.2206,1.8333,0.6667
7365,8.0000,2.0000,4.0000,1.0000,�,�,�,0.0000,0.0000
33671,14.0000,11.0000,6.0000,1.0000,�,�,�,4.0000,3.0000
323173,13.0000,7.0000,4.0000,0.0000,0.0850,0.0476,0.0000,1.0000,1.0000
439834,14.2857,11.2857,6.1429,1.2857,0.2073,0.1108,0.0548,1.8571,0.8571
344953,12.0000,8.7500,5.0000,1.0000,0.3128,0.1744,0.1704,0.7500,1.5000
158738,7.0000,3.0000,0.9286,0.2143,0.0464,0.0342,0.0220,0.5000,0.2857
20662,11.6250,8.3125,3.3125,1.0625,0.2754,0.1256,0.1205,1.3125,0.5625
410575,11.0000,7.0000,3.0000,0.0000,�,�,�,0.0000,0.0000
100170,9.5000,3.5000,2.0000,0.0000,0.1360,0.1111,0.0000,0.0000,0.0000
317121,14.0000,7.0000,3.0000,2.0000,�,�,�,1.0000,2.0000
273153,11.1111,5.5000,2.9444,0.7778,0.1214,0.0752,0.0384,0.8333,0.5556
533439,13.6667,6.0000,4.3333,0.6667,0.2014,0.1410,0.2000,0.3333,1.3333
144158,9.5556,5.2222,3.0000,0.6667,0.2689,0.1006,0.1295,1.8889,0.2222
12979,11.2500,7.0833,4.0000,1.0000,0.2327,0.1078,0.0998,0.9167,1.3333
183383,10.3636,5.7273,3.2727,0.2727,0.1713,0.0875,0.0667,0.1818,0.9091
385580,19.0000,9.0000,8.0000,1.3333,0.1749,0.1187,0.0000,2.0000,1.0000
392435,13.7500,11.7500,5.7500,1.6250,0.1787,0.0777,0.0434,1.6250,0.7500
242126,9.5000,5.6250,2.0000,0.2500,0.2500,0.1412,0.0357,0.6250,1.0000
117345,11.0000,5.5000,3.5000,1.0000,0.2064,0.0526,0.0000,0.0000,1.5000
505386,11.3333,6.3333,2.6667,0.3333,0.0546,0.0192,0.0714,1.0000,0.3333
273509,14.5000,4.0000,3.5000,1.0000,0.2577,0.2500,0.4000,1.5000,1.0000
330202,9.4737,4.5263,2.1053,0.2632,0.0748,0.0356,0.0222,0.6316,0.6842
45469,14.0000,10.6000,5.8000,1.2000,0.1163,0.0291,0.0104,1.2000,2.0000
35020,10.0000,7.5000,2.7500,0.5000,0.1502,0.0667,0.2431,3.5000,0.5000
102368,11.6250,4.7500,4.7500,0.6250,0.0349,0.0189,0.0000,1.0000,0.2500
131896,9.7500,4.8500,2.5500,0.8000,0.0849,0.0382,0.0704,1.6000,0.3000
147400,11.6250,6.6250,3.2500,0.5000,0.1269,0.1029,0.0855,0.7500,0.2500
178832,12.0909,8.4545,5.0000,1.0909,0.1986,0.0887,0.1340,2.4545,0.8182
71652,15.3333,11.3333,5.0000,1.6667,0.1896,0.1222,0.0625,1.6667,0.6667
37053,8.5000,3.2500,1.2500,0.2500,0.0125,0.0278,0.0667,0.7500,0.2500
39709,11.7500,5.5000,4.5000,0.7500,0.1254,0.0533,0.0000,0.2500,0.2500
136877,13.0000,5.7500,4.0000,1.0000,0.0140,0.0159,0.0000,1.5000,0.2500
78990,11.7500,6.5000,5.2500,0.7500,0.1479,0.0575,0.0556,0.7500,1.0000
204912,10.4000,4.2000,2.0000,0.6000,0.1056,0.0433,0.0000,0.6000,0.0000
17742,12.5000,10.1250,3.2500,0.5000,0.3612,0.1566,0.0718,1.2500,0.8750
414351,6.0000,3.0000,1.0000,0.0000,�,�,�,1.0000,1.0000
252665,12.4286,7.1429,6.2857,1.2857,0.1151,0.0757,0.0708,2.8571,0.2857
273744,12.5455,7.2727,3.6364,1.0000,0.1878,0.0990,0.0716,1.2727,1.0000
125296,15.4444,9.7778,6.7778,2.5556,0.1657,0.0793,0.1080,3.7778,1.0000
294326,9.2500,4.2500,1.2500,1.0000,0.2671,0.1667,0.1111,0.7500,0.0000
22379,14.6667,5.3333,5.3333,1.6667,0.2424,0.1200,0.0000,0.0000,0.3333
472477,19.0000,9.5000,8.5000,3.5000,0.1880,0.1333,0.1250,1.5000,1.5000
266266,7.5000,4.5000,3.0000,0.0000,0.0000,0.0000,0.0000,1.5000,0.0000
176704,9.0000,3.5000,2.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.5000
491703,13.7000,5.3000,5.0000,0.7000,0.2084,0.1276,0.0556,1.4000,1.0000
204711,15.6667,11.3333,5.3333,2.0000,0.4544,0.2138,0.1250,0.6667,3.0000
294737,11.0000,4.0000,3.6667,0.3333,0.0000,0.0000,0.0000,1.3333,0.3333
175803,17.0000,12.8750,7.1250,2.0000,0.2957,0.1392,0.0508,1.6250,2.3750
379906,16.0000,8.6667,6.6667,1.3333,0.1791,0.1034,0.1111,3.0000,1.0000
113553,7.0000,2.6667,1.3333,0.0000,0.3892,0.2714,0.3333,1.0000,0.3333
161211,12.6667,5.3333,4.6667,0.6667,0.0927,0.0714,0.1833,2.0000,1.0000
265897,13.3750,10.3750,4.0000,0.8750,0.3555,0.1523,0.0865,1.6250,2.0000
160770,10.6250,8.7500,5.6250,1.2500,0.2936,0.1261,0.1275,2.2500,0.8750
257647,14.4286,7.4286,4.4286,1.0000,0.2326,0.1232,0.0627,1.1429,0.5714
531669,8.5000,3.5000,1.8571,0.1429,0.1280,0.0710,0.1372,1.1429,0.2857
362107,9.8500,6.6000,2.5000,0.1500,0.1189,0.0722,0.0316,0.6000,0.6000
113573,11.7143,7.2857,4.3571,0.9286,0.2305,0.0907,0.0282,1.0714,1.4286
136871,11.6667,9.5000,4.0000,0.8333,0.1934,0.1282,0.0786,0.8333,1.1667
208880,14.3333,4.3333,8.3333,1.0000,0.2772,0.0870,0.1000,2.0000,0.6667
125460,15.1250,9.0000,6.0000,1.3750,0.2359,0.1321,0.0794,0.6250,0.5000
262942,11.0000,4.5000,3.0000,0.7500,0.3172,0.2103,0.1778,1.0000,1.0000
451779,11.1667,6.5833,3.1667,0.6667,0.2142,0.0782,0.0310,1.4167,1.2500
523098,14.0000,9.0000,6.5000,2.2500,0.2371,0.1152,0.1492,2.2500,1.2500
285032,15.3333,9.0000,4.3333,1.0000,0.0964,0.0371,0.0000,1.3333,1.0000
318460,11.5000,6.5000,2.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000
293990,14.7500,12.0000,5.8750,2.3750,0.3012,0.1417,0.1493,1.6250,2.0000
202428,10.0000,9.0000,5.0000,1.0000,�,�,�,1.0000,1.0000
73815,13.0000,6.0000,2.0000,1.0000,�,�,�,0.0000,0.0000
45680,12.4000,7.4667,4.5333,1.2000,0.1616,0.0731,0.0621,1.6667,1.2000
101832,12.3333,7.3333,3.3333,1.0000,0.2559,0.1205,0.1250,1.0000,1.3333
425882,8.0000,3.0000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.5000
481576,14.0000,13.0000,8.0000,1.5000,0.5203,0.3143,0.0000,2.0000,0.0000
436158,16.0000,8.0000,7.0000,1.0000,�,�,�,1.0000,1.0000
341381,14.6000,14.2000,5.8000,1.2000,0.4598,0.2214,0.0455,1.2000,2.2000
491668,13.0000,8.0000,3.0000,0.5000,0.0000,0.0000,0.0000,2.0000,0.5000
479605,11.4000,10.6000,2.8000,1.0000,0.2729,0.1407,0.0635,1.2000,1.6000
398723,13.5000,7.6667,4.0000,1.5000,0.0975,0.0473,0.0000,1.0000,0.3333
157413,11.3750,5.1250,4.3750,1.2500,0.2564,0.1086,0.1786,2.3750,0.2500
199139,9.1053,5.7368,2.4211,0.2105,0.0937,0.0477,0.0069,0.4737,0.9474
355389,15.0833,7.4167,5.0000,1.5000,0.2685,0.1417,0.1095,1.4167,2.1667
250385,15.6667,14.3333,5.6667,2.3333,0.3987,0.1373,0.0575,1.0000,2.0000
362732,8.0000,3.0000,3.5000,0.5000,0.0000,0.0000,0.0000,1.5000,0.0000
68363,12.1429,4.2857,2.8571,1.1429,0.1292,0.0912,0.0556,1.0000,0.4286
503137,13.0000,10.2500,5.7500,0.2500,0.3071,0.1667,0.1481,1.0000,1.2500
270156,6.3333,2.6667,0.6667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
194267,12.0000,6.0000,5.0000,0.0000,�,�,�,3.0000,1.0000
205459,10.6000,6.8000,5.0000,0.3000,0.2554,0.1093,0.0619,1.1000,1.3000
130968,14.5000,7.6667,4.8333,1.1667,0.2609,0.1318,0.0558,1.0000,1.0000
503805,13.2857,5.7143,3.4286,1.0000,0.2400,0.1346,0.0944,1.5714,1.5714
80218,10.5714,6.4286,3.1429,1.0000,0.1456,0.0503,0.0000,1.0000,1.1429
183565,10.7500,6.2500,3.6250,0.3750,0.2148,0.1054,0.1012,0.6250,1.0000
424586,10.4615,5.1538,3.6154,0.6923,0.1106,0.0584,0.0452,1.0000,0.8462
517413,13.8000,6.8000,4.9000,0.5000,0.2371,0.1438,0.1153,1.0000,0.4000
400898,12.6667,5.3333,2.6667,0.3333,0.0882,0.0572,0.0000,1.6667,0.3333
388735,8.0000,5.0000,1.0000,0.0000,0.2434,0.1333,0.0000,0.0000,1.0000
451377,17.5000,7.7500,7.0000,2.5000,0.1962,0.1131,0.0593,2.7500,1.5000
248454,14.0000,8.3750,5.5000,0.7500,0.2873,0.1363,0.0960,2.5000,1.0000
177947,15.7000,8.5000,6.5000,1.7000,0.2137,0.1217,0.1101,1.5000,1.1000
510238,16.3333,9.3333,4.8889,1.4444,0.2907,0.1158,0.0686,1.2222,1.2222
241049,11.1818,6.7273,2.7273,0.7273,0.1046,0.0663,0.0818,1.6364,0.4545
125405,13.3333,6.7500,5.5000,1.5000,0.1971,0.1309,0.1308,1.4167,1.0833
446007,11.5000,6.5000,2.5000,1.0000,0.0000,0.0000,0.0000,0.5000,1.0000
223992,11.5000,5.0000,4.5000,0.5000,0.2248,0.1176,0.0000,1.0000,1.5000
34062,11.7500,7.2500,3.2500,0.6250,0.1518,0.1173,0.0357,0.6250,0.3750
402579,19.0000,21.0000,12.0000,6.0000,�,�,�,6.0000,1.0000
288491,6.5000,1.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
397627,14.3571,6.6429,5.5000,1.2857,0.2124,0.1312,0.0998,1.2143,0.9286
362406,8.0000,3.0000,1.5000,0.5000,0.6441,0.2500,0.0000,1.0000,0.0000
209125,10.7500,6.7500,2.2500,0.5000,0.2192,0.1335,0.1861,0.5000,1.7500
154247,9.7692,4.1538,2.8462,0.2308,0.2262,0.1367,0.0794,0.5385,0.1538
383289,14.1667,9.1667,6.0000,1.1667,0.2544,0.1242,0.1182,1.8333,0.6667
498051,11.6250,6.6250,2.2500,0.3750,0.1829,0.0872,0.0571,0.7500,1.3750
9491,15.4545,7.8182,7.2727,1.9091,0.1822,0.0826,0.0576,1.7273,1.0000
92186,13.1818,7.8182,4.5455,1.1818,0.2012,0.1180,0.0358,1.2727,0.6364
444767,8.5000,2.2500,2.0000,0.2500,0.0569,0.0370,0.0000,0.5000,0.0000
